,PayOffFunction,Radius,Noise,IKINumber,MaxDeviation,MaxNrDigits,TrackingWindowVisitCounter,MeanTimeTypingWindow
1458,Accuracy,80,3,0.4030171052631579,137.24,8,3,3.05275
1451,Accuracy,80,3,0.4030171052631579,58.56,4,4,1.96786
1679,Accuracy,80,3,0.211221578947368,55.83,6,3,1.118725
964,Accuracy,80,3,0.38790115497076,134.35,8,3,2.178425
1547,Accuracy,80,3,0.4514504970760229,52.08,7,3,2.59175
1663,Accuracy,80,3,0.211221578947368,87.34,6,3,1.5836
1546,Accuracy,80,3,0.4514504970760229,83.15,6,4,2.1185400000000003
1669,Accuracy,80,3,0.211221578947368,67.69,6,3,1.181825
1445,Accuracy,80,3,0.4030171052631579,67.89,7,3,2.4845
1226,Accuracy,80,3,0.22363078947368398,43.61,11,2,2.0764
1166,Accuracy,80,3,0.27560500000000004,63.5,12,1,3.12775
1666,Accuracy,80,3,0.211221578947368,62.13,7,3,1.09795
1170,Accuracy,80,3,0.27560500000000004,102.7,10,1,3.002
1111,Accuracy,80,3,0.25489235380117004,35.77,5,5,0.7679
1449,Accuracy,80,3,0.4030171052631579,99.84,8,2,3.36226666666667
1116,Accuracy,80,3,0.25489235380117004,57.05,4,6,0.6417428571428571
1101,Accuracy,80,3,0.25489235380117004,56.55,3,7,0.6858625
1408,Accuracy,80,3,0.44272789473684204,66.92,6,4,1.9837200000000001
1689,Accuracy,80,3,0.258833157894737,54.05,11,2,1.8222666666666698
1673,Accuracy,80,3,0.211221578947368,44.53,7,3,1.1055
1419,Accuracy,80,3,0.44272789473684204,72.21,7,4,1.68982
1235,Accuracy,80,3,0.22363078947368398,66.51,11,2,2.50546666666667
1556,Accuracy,80,3,0.4514504970760229,76.32,6,3,2.7778
1094,Accuracy,120,5,0.25489235380117004,106.26,4,7,0.6209125
1218,Accuracy,120,5,0.22363078947368398,141.7,8,2,1.7788
1822,Accuracy,120,5,0.22610026315789497,63.28,8,2,1.6449666666666698
1421,Accuracy,120,5,0.44272789473684204,70.36,6,5,1.5633833333333302
1461,Accuracy,120,5,0.4030171052631579,170.42,11,3,2.679425
1087,Accuracy,120,5,0.25489235380117004,57.92,4,5,0.889216666666667
1842,Accuracy,120,5,0.289582368421053,98.31,12,1,2.7907
1091,Accuracy,120,5,0.25489235380117004,75.53,5,5,0.760866666666667
1330,Accuracy,120,5,0.404969736842105,73.75,3,9,0.58336
1840,Accuracy,120,5,0.289582368421053,73.55,9,2,2.3209
983,Accuracy,120,5,0.38790115497076,122.18,8,2,3.3697666666666697
1641,Accuracy,120,5,0.211221578947368,155.07,13,1,2.63665
1848,Accuracy,120,5,0.289582368421053,127.36,10,2,2.3368
992,Accuracy,120,5,0.38790115497076,128.0,9,2,3.0766
1524,Accuracy,120,5,0.4514504970760229,74.91,4,16,0.5455058823529411
1211,Accuracy,120,5,0.22363078947368398,54.46,9,3,1.537525
1200,Accuracy,120,5,0.22363078947368398,103.21,9,2,1.8581
1835,Accuracy,120,5,0.22610026315789497,88.53,9,2,1.9135
1706,Accuracy,120,5,0.258833157894737,110.31,11,4,1.7327
1093,Accuracy,120,5,0.25489235380117004,75.46,5,6,0.745742857142857
1433,Accuracy,120,5,0.44272789473684204,137.44,5,6,1.50892857142857
1207,Accuracy,120,5,0.22363078947368398,134.21,8,2,1.7616666666666698
1657,Accuracy,120,5,0.211221578947368,93.25,11,2,1.58373333333333
1339,Accuracy,120,5,0.404969736842105,136.01,6,6,0.9737
83,Speed,80,5,0.197858157894737,97.12,11,4,1.1311
80,Speed,80,5,0.197858157894737,117.32,9,2,1.8768
783,Speed,80,5,0.18430421052631601,113.6,20,0,4.0331
798,Speed,80,5,0.18430421052631601,89.07,10,1,2.253
918,Speed,80,5,0.38239945906432704,121.32,8,4,2.05876
781,Speed,80,5,0.18430421052631601,74.61,20,0,3.949
615,Speed,80,5,0.264108157894737,104.64,8,2,2.70483333333333
910,Speed,80,5,0.38239945906432704,87.52,6,4,2.33562
805,Speed,80,5,0.394169473684211,104.48,11,2,2.69573333333333
694,Speed,80,5,0.184142105263158,48.54,14,1,2.3732
802,Speed,80,5,0.394169473684211,113.38,6,3,2.2962
819,Speed,80,5,0.394169473684211,149.13,8,2,2.7628
412,Speed,80,5,0.38419394736842105,123.53,9,2,2.17886666666667
792,Speed,80,5,0.18430421052631601,90.69,13,1,2.4958
343,Speed,80,5,0.316916315789474,80.33,9,3,2.659325
46,Speed,80,5,0.30855368421052604,99.16,4,5,1.2542
237,Speed,80,5,0.39388921052631604,138.52,5,6,1.5409
356,Speed,80,5,0.316916315789474,118.17,7,4,1.4796799999999999
795,Speed,80,5,0.18430421052631601,89.01,11,1,2.5688
229,Speed,80,5,0.39388921052631604,121.87,5,5,1.6087333333333302
609,Speed,80,5,0.264108157894737,165.59,8,2,2.2958
543,Speed,80,5,0.28634421052631603,96.72,8,2,2.2128
231,Speed,80,5,0.39388921052631604,93.56,4,6,1.32622857142857
557,Speed,80,5,0.28634421052631603,75.64,9,2,2.25356666666667
598,Speed,120,5,0.264108157894737,95.51,11,1,3.02805
370,Speed,120,5,0.316916315789474,95.4,6,5,1.4681166666666698
663,Speed,120,5,0.184142105263158,137.92,20,0,4.1215
936,Speed,120,5,0.38239945906432704,144.27,12,3,2.606225
289,Speed,120,5,0.469810526315789,93.76,8,3,2.772775
676,Speed,120,5,0.184142105263158,121.73,20,0,4.625
488,Speed,120,5,0.28634421052631603,124.34,9,3,1.56255
668,Speed,120,5,0.184142105263158,100.28,12,1,2.679
499,Speed,120,5,0.28634421052631603,64.85,20,0,6.2565
660,Speed,120,5,0.184142105263158,96.37,10,2,1.74503333333333
38,Speed,120,5,0.30855368421052604,89.23,9,2,3.10693333333333
145,Speed,120,5,0.197858157894737,139.88,20,1,3.0664
933,Speed,120,5,0.38239945906432704,158.38,12,2,3.4206333333333303
25,Speed,120,5,0.30855368421052604,133.84,11,2,2.16426666666667
141,Speed,120,5,0.197858157894737,134.16,20,1,2.5016
363,Speed,120,5,0.316916315789474,93.89,7,4,1.52756
36,Speed,120,5,0.30855368421052604,150.85,7,2,2.2616
872,Speed,120,5,0.394169473684211,206.33,10,2,3.4042666666666697
734,Speed,120,5,0.18430421052631601,60.17,20,0,4.2262
866,Speed,120,5,0.394169473684211,179.1,8,3,2.12215
29,Speed,120,5,0.30855368421052604,63.38,11,3,1.648025
463,Speed,120,5,0.38419394736842105,94.81,10,1,2.9906
176,Speed,120,5,0.39388921052631604,149.25,6,4,1.9548599999999998
587,Speed,120,5,0.264108157894737,129.39,12,1,3.6426
