TrialNumber,PayOffFunction,Radius,Noise,IKINumber,MeanDeviation,MaxDeviation,MeanNrDigits,MaxNrDigits,MeanTimeTypingWindow,MaxTimeTypingWindow,MeanTrackingTime,MaxTrackingTime,TrackingWindowVisitCounter
93,Speed,80,5,0.184304211,48.40840183,96.42,10,12,2.2321,2.6839,1.1065,1.1065,1
94,Speed,80,5,0.184304211,48.31355556,121.56,10,13,2.3678,2.8217,0.8321,0.8321,1
95,Speed,80,5,0.184304211,45.96714932,89.07,10,10,2.253,2.3454,1.2424,1.2424,1
96,Speed,80,5,0.184304211,26.40390909,57.14,10,15,2.253,3.128,1.1052,1.1052,1
107,Speed,80,5,0.394169474,41.52471111,96.21,4,6,1.80974,3.1793,1.0359,1.7904,4
108,Speed,80,5,0.394169474,95.06655072,175.67,10,15,3.78895,5.1502,1.3777,1.3777,1
109,Speed,80,5,0.394169474,49.82859375,113.38,5,6,2.2962,3.026,1.2634,1.448,3
110,Speed,80,5,0.394169474,70.2435443,137.11,6.666666667,8,2.761866667,3.641,1.3445,1.6528,2
111,Speed,80,5,0.394169474,44.31608974,102.27,5,10,2.505025,4.6218,0.8979,1.3765,3
112,Speed,80,5,0.394169474,55.13198433,104.48,6.666666667,11,2.695733333,4.216,1.17305,1.3802,2
113,Speed,80,5,0.394169474,63.04157791,144.51,4,10,2.1497,5.1441,0.82975,1.1032,4
114,Speed,80,5,0.394169474,40.0599568,91.2,4,5,1.93418,2.3486,0.830125,1.2419,4
115,Speed,80,5,0.394169474,70.85558648,141.31,5,7,2.662425,3.3145,1.203433333,1.5441,3
116,Speed,80,5,0.394169474,54.29801034,123.96,5,10,2.01575,3.889,0.876133333,1.2415,3
117,Speed,80,5,0.394169474,67.63414013,149.4,6.666666667,8,3.388933333,4.2819,1.2797,1.5248,2
118,Speed,80,5,0.394169474,47.43220721,112.01,5,9,2.341375,4.4872,1.013433333,1.2422,3
119,Speed,80,5,0.394169474,51.14016901,107.01,10,14,4.0278,5.4968,0.6929,0.6929,1
120,Speed,80,5,0.394169474,36.41564607,81.07,6.666666667,10,2.5545,3.4455,0.86465,1.0358,2
121,Speed,80,5,0.394169474,49.98774194,110.89,6.666666667,13,2.6885,5.1292,0.79575,0.9671,2
122,Speed,80,5,0.394169474,47.6476324,106.56,6.666666667,11,2.260333333,4.0974,0.89845,1.0351,2
123,Speed,80,5,0.394169474,46.48332386,106.05,6.666666667,9,2.5114,3.6172,0.89845,0.9661,2
124,Speed,80,5,0.394169474,50.68070175,91.13,6.666666667,8,2.901933333,3.9568,0.9328,1.1041,2
125,Speed,80,5,0.394169474,68.09607207,160.22,5,9,2.94335,4.8835,1.2669,1.6642,3
126,Speed,80,5,0.394169474,85.59485861,149.13,6.666666667,8,2.7628,3.8889,1.04095,1.457,2
17,Speed,120,3,0.394169474,53.71873435,103.93,6.666666667,9,4.994633333,7.8821,3.49085,3.7646,2
18,Speed,120,3,0.394169474,42.68953578,100.04,10,12,5.07515,6.126,6.5075,6.5075,1
19,Speed,120,3,0.394169474,30.65203626,102.99,10,12,7.1016,9.3053,9.2054,9.2054,1
20,Speed,120,3,0.394169474,18.60656987,41.15,10,11,5.6383,5.7477,5.6329,5.6329,1
21,Speed,120,3,0.394169474,33.33556364,119.48,10,13,6.5334,8.4719,0.8106,0.8106,1
22,Speed,120,3,0.394169474,55.5924187,152.82,10,13,5.49255,7.5892,3.216,3.216,1
23,Speed,120,3,0.394169474,45.41578947,102.12,10,16,5.051,7.6016,3.6505,3.6505,1
24,Speed,120,3,0.394169474,73.00556068,153.2,10,12,7.5998,10.2882,1.4675,1.4675,1
25,Speed,120,3,0.394169474,34.47151786,72.82,10,15,4.8859,6.4218,2.9307,2.9307,1
26,Speed,120,3,0.394169474,64.52360849,110.14,10,16,4.7286,7.2884,1.834,1.834,1
27,Speed,120,3,0.394169474,50.32202509,137.08,6.666666667,15,3.963533333,8.8665,2.05335,2.858,2
28,Speed,120,3,0.394169474,31.81020992,69.06,6.666666667,15,3.734966667,8.2959,1.9083,2.713,2
29,Speed,120,3,0.394169474,47.59300481,110.91,10,11,4.90925,5.612,1.1025,1.1025,1
30,Speed,120,3,0.394169474,42.65098859,111.42,6.666666667,9,3.784433333,5.3563,1.7589,2.6346,2
31,Speed,120,3,0.394169474,35.08520833,72.62,10,14,4.97615,6.7332,0.8106,0.8106,1
32,Speed,120,3,0.394169474,26.09167939,79.78,6.666666667,20,3.9867,10.4432,0.774,1.3221,2
33,Speed,120,3,0.394169474,48.83502294,85.28,10,15,4.81245,7.3971,2.1239,2.1239,1
34,Speed,120,3,0.394169474,29.59497449,74.79,10,15,4.274,6.3957,2.0529,2.0529,1
35,Speed,120,3,0.394169474,61.02873494,161.87,10,16,5.84,9.0316,1.6141,1.6141,1
36,Speed,120,3,0.394169474,46.21289628,83.52,10,12,5.7918,7.9827,1.6875,1.6875,1
47,Speed,80,3,0.394169474,37.58151786,65.42,6.666666667,16,3.194666667,6.0549,1.3762,2.5404,2
48,Speed,80,3,0.394169474,57.51714286,102.59,10,20,5.39925,10.3883,2.4058,2.4058,1
49,Speed,80,3,0.394169474,24.9106012,66.3,10,14,5.64,6.7418,1.6553,1.6553,1
50,Speed,80,3,0.394169474,30.94326478,71.75,10,14,3.92565,5.2833,3.6407,3.6407,1
51,Speed,80,3,0.394169474,34.82943515,73.44,6.666666667,14,3.181366667,6.0145,2.4753,2.8875,2
52,Speed,80,3,0.394169474,19.21297539,40.83,10,14,4.93805,6.3228,2.1316,2.1316,1
53,Speed,80,3,0.394169474,40.14148235,88.72,10,14,4.5004,5.5463,2.9582,2.9582,1
54,Speed,80,3,0.394169474,43.7464951,83.46,10,14,4.56375,6.4224,2.1345,2.1345,1
55,Speed,80,3,0.394169474,52.25557114,99.87,10,11,5.5305,5.8666,2.4077,2.4077,1
56,Speed,80,3,0.394169474,64.64191489,132.58,6.666666667,11,3.0767,5.4704,2.57425,5.0046,2
57,Speed,80,3,0.394169474,37.45601279,95.04,10,12,5.27695,5.7633,1.6535,1.6535,1
58,Speed,80,3,0.394169474,33.56255319,65.91,10,11,4.90685,5.2227,1.5155,1.5155,1
59,Speed,80,3,0.394169474,22.61531313,47.99,10,12,5.58735,7.7121,1.7934,1.7934,1
60,Speed,80,3,0.394169474,28.69112045,58.31,10,14,4.02595,5.7586,0.8991,0.8991,1
61,Speed,80,3,0.394169474,45.59608856,111.41,6.666666667,10,3.884166667,5.916,2.0966,2.1985,2
62,Speed,80,3,0.394169474,29.83721382,75.23,6.666666667,7,3.342066667,3.5702,1.30945,1.4475,2
63,Speed,80,3,0.394169474,27.21525532,60.21,6.666666667,8,3.312533333,3.7718,1.6543,2.5471,2
64,Speed,80,3,0.394169474,38.57912226,84.39,10,13,3.69995,4.8416,0.4193,0.4193,1
65,Speed,80,3,0.394169474,31.97904459,70.4,6.666666667,9,3.6029,4.9688,0.48735,0.6932,2
66,Speed,80,3,0.394169474,30.98278261,66.01,4,6,1.77836,2.5513,1.31525,2.4749,4
77,Speed,120,5,0.394169474,51.70757299,145.74,5,7,2.929125,4.3273,1.273133333,2.2007,3
78,Speed,120,5,0.394169474,93.80109005,170.5,6.666666667,15,2.852733333,5.9814,2.05435,2.4929,2
79,Speed,120,5,0.394169474,35.21903226,72.63,6.666666667,8,2.812366667,3.2762,1.50485,1.907,2
80,Speed,120,5,0.394169474,62.20612663,146.05,5,7,2.742675,3.8984,1.8029,2.182,3
81,Speed,120,5,0.394169474,69.43853047,146.75,4,5,2.15754,2.4525,1.8883,3.3662,4
82,Speed,120,5,0.394169474,67.89855856,150.09,4,6,2.09016,3.6827,1.98115,3.0786,4
83,Speed,120,5,0.394169474,70.26094907,179.1,5,8,2.12215,3.1824,1.6343,2.9905,3
84,Speed,120,5,0.394169474,53.29695391,122.5,4,6,2.09512,2.9988,0.956625,1.6125,4
85,Speed,120,5,0.394169474,61.38944554,177.93,2.857142857,8,1.394071429,3.0241,1.017583333,1.7589,6
86,Speed,120,5,0.394169474,31.47069136,68.6,5,6,2.161225,3.0831,0.761733333,0.8834,3
87,Speed,120,5,0.394169474,52.16276471,107.87,2.5,5,1.304975,2.0652,0.622442857,1.0294,7
88,Speed,120,5,0.394169474,71.82978667,190.32,5,9,1.9041,3.5771,1.0779,1.9055,3
89,Speed,120,5,0.394169474,92.08314225,206.33,6.666666667,10,3.404266667,5.1367,1.3331,1.9287,2
90,Speed,120,5,0.394169474,85.53313158,144.28,10,16,4.3663,7.1836,0.5177,0.5177,1
91,Speed,120,5,0.394169474,71.13362944,154.37,5,9,2.065625,3.0074,0.906833333,1.6116,3
92,Speed,120,5,0.394169474,55.79114563,120.7,5,8,2.7111,3.7942,1.321866667,1.6139,3
93,Speed,120,5,0.394169474,72.9833253,139.15,6.666666667,11,3.002233333,5.0846,1.1393,1.907,2
94,Speed,120,5,0.394169474,64.75238866,138.92,3.333333333,9,1.6473,4.8693,1.07326,2.0511,5
95,Speed,120,5,0.394169474,61.97223077,130.02,4,6,1.55972,2.8824,0.939175,1.47,4
96,Speed,120,5,0.394169474,60.32765909,137.08,4,8,1.84844,3.1201,0.773325,1.029,4
107,Speed,120,3,0.382399459,26.41718905,61.52,5,8,2.059975,3.4045,1.1504,1.4663,3
108,Speed,120,3,0.382399459,21.39946927,41.91,6.666666667,14,2.569566667,5.3536,0.956,1.1022,2
109,Speed,120,3,0.382399459,22.59144044,56.69,6.666666667,15,2.469066667,5.7563,1.5016,1.6102,2
110,Speed,120,3,0.382399459,31.57102397,94.93,6.666666667,13,3.0937,5.275,2.41505,3.5083,2
111,Speed,120,3,0.382399459,26.85062814,84.68,6.666666667,17,2.848633333,6.8128,1.6123,1.8312,2
112,Speed,120,3,0.382399459,26.32934959,62.95,6.666666667,12,2.5603,3.8864,1.393,1.4666,2
113,Speed,120,3,0.382399459,35.68894505,80.52,5,9,2.222225,4.2361,1.805366667,1.9745,3
114,Speed,120,3,0.382399459,27.79019651,74.69,5,8,2.3092,3.4833,1.537966667,1.6112,3
115,Speed,120,3,0.382399459,37.02786047,74.77,6.666666667,16,3.053466667,7.5377,1.42785,1.5382,2
116,Speed,120,3,0.382399459,39.27973742,79.67,6.666666667,11,3.135833333,5.2432,2.04995,2.3412,2
117,Speed,120,3,0.382399459,32.82623327,82.33,5,9,2.723725,3.9057,1.734133333,1.9028,3
118,Speed,120,3,0.382399459,32.81671533,74.03,6.666666667,14,2.894266667,5.2705,1.4659,1.5402,2
119,Speed,120,3,0.382399459,29.56791878,65.99,6.666666667,11,2.7349,4.1326,1.5373,1.8296,2
120,Speed,120,3,0.382399459,34.39631004,69.16,6.666666667,12,3.3107,6.4964,1.35595,1.3928,2
121,Speed,120,3,0.382399459,41.59890351,87.04,6.666666667,14,3.2853,7.1281,1.35585,1.394,2
122,Speed,120,3,0.382399459,40.00906,110.21,5,8,2.5096,3.826,1.781466667,2.048,3
123,Speed,120,3,0.382399459,27.71906926,79.47,5,9,2.365275,4.1843,1.417666667,1.7562,3
124,Speed,120,3,0.382399459,29.97275556,71.47,6.666666667,15,3.2196,6.6308,1.4653,1.5381,2
125,Speed,120,3,0.382399459,21.9980402,60.42,6.666666667,12,2.777633333,5.1712,1.50365,2.0496,2
126,Speed,120,3,0.382399459,38.43545045,104.34,6.666666667,14,3.0945,6.7792,1.75655,2.1215,2
17,Speed,80,5,0.382399459,64.27322772,166.19,10,12,5.5385,6.4391,2.68,2.68,1
18,Speed,80,5,0.382399459,81.51740741,211.42,6.666666667,16,3.685233333,7.5843,2.47565,2.7524,2
19,Speed,80,5,0.382399459,46.37670841,144.9,4,6,1.9389,2.5721,2.436425,3.0164,4
20,Speed,80,5,0.382399459,31.57549195,72.64,4,6,2.16936,2.4436,1.6827,1.9149,4
21,Speed,80,5,0.382399459,56.98686028,138.31,4,8,2.4548,4.437,2.148475,2.4714,4
22,Speed,80,5,0.382399459,35.68033755,74.67,6.666666667,9,3.336966667,4.3411,1.7198,1.9259,2
23,Speed,80,5,0.382399459,36.63732301,81.32,5,9,2.277425,3.1499,1.423133333,2.0616,3
24,Speed,80,5,0.382399459,41.79724584,79.29,5,9,2.648425,4.7633,2.061766667,2.337,3
25,Speed,80,5,0.382399459,54.96735099,101.81,6.666666667,11,3.1295,4.9931,1.85715,1.9931,2
26,Speed,80,5,0.382399459,53.21533217,156.09,4,6,2.2333,3.1641,1.66895,1.723,4
27,Speed,80,5,0.382399459,41.19250799,87.52,4,6,2.33562,4.8087,2.215675,3.0897,4
28,Speed,80,5,0.382399459,42.54326984,141.08,4,6,2.4189,3.7035,2.0166,3.1869,4
29,Speed,80,5,0.382399459,37.09965636,85.49,4,7,2.2482,3.3535,1.80545,2.0609,4
30,Speed,80,5,0.382399459,38.07040516,104.36,4,6,1.94386,3.1269,2.18065,2.678,4
31,Speed,80,5,0.382399459,46.93473373,149.03,5,6,2.447275,2.977,2.027466667,2.2315,3
32,Speed,80,5,0.382399459,49.86343558,103.46,5,8,2.433075,4.2262,2.062766667,2.0632,3
33,Speed,80,5,0.382399459,28.56783939,99.55,4,6,1.80856,2.3512,2.356375,3.4323,4
34,Speed,80,5,0.382399459,31.60914336,79.71,3.333333333,5,1.749783333,2.3666,1.6901,2.1282,5
35,Speed,80,5,0.382399459,45.54155556,121.32,4,8,2.05876,3.6323,1.735475,1.9941,4
36,Speed,80,5,0.382399459,37.7740885,96.3,2.857142857,5,1.240028571,2.3737,2.130033333,2.5405,6
47,Speed,120,5,0.382399459,35.77597633,99.24,5,7,2.6195,3.6552,1.5615,2.1928,3
48,Speed,120,5,0.382399459,41.05177866,92.46,5,10,2.68625,6.3454,1.537966667,1.755,3
49,Speed,120,5,0.382399459,59.14976546,165.7,5,7,2.242,3.0802,2.040866667,2.3895,3
50,Speed,120,5,0.382399459,47.30040968,97.95,5,7,2.622125,3.8055,2.241766667,2.6307,3
51,Speed,120,5,0.382399459,30.04139875,67.1,5,7,2.397725,3.9317,1.711,2.1216,3
52,Speed,120,5,0.382399459,41.49132287,95.97,5,8,2.1278,3.4567,1.975166667,2.2679,3
53,Speed,120,5,0.382399459,54.52574307,109.66,5,10,1.97275,3.3409,1.368733333,1.9056,3
54,Speed,120,5,0.382399459,48.54205011,124.32,5,9,2.1407,4.2365,1.732133333,2.3397,3
55,Speed,120,5,0.382399459,48.63717122,104.27,6.666666667,13,2.7076,5.3899,2.0109,2.0491,2
56,Speed,120,5,0.382399459,57.10064182,138.41,6.666666667,11,3.446233333,5.4415,1.5745,1.6095,2
57,Speed,120,5,0.382399459,51.09766004,110.69,5,9,2.203125,4.2847,1.829666667,2.1225,3
58,Speed,120,5,0.382399459,40.32479319,82.86,5,8,2.0155,3.8828,1.536033333,1.7532,3
59,Speed,120,5,0.382399459,55.12158854,101.69,6.666666667,11,2.618566667,4.7171,1.6846,1.9753,2
60,Speed,120,5,0.382399459,57.64968153,158.38,6.666666667,12,3.420633333,7.0755,1.2832,1.4656,2
61,Speed,120,5,0.382399459,43.21421642,148.79,5,7,2.792075,4.0331,1.7826,2.1923,3
62,Speed,120,5,0.382399459,46.44991213,123.68,4,6,2.15426,3.0974,2.032025,2.487,4
63,Speed,120,5,0.382399459,54.07062016,144.27,5,12,2.606225,5.71,2.073733333,2.6315,3
64,Speed,120,5,0.382399459,38.8825,92.75,4,6,2.28382,3.6258,1.90375,2.634,4
65,Speed,120,5,0.382399459,33.01745455,79.38,4,6,1.80956,3.0761,1.921575,2.6351,4
66,Speed,120,5,0.382399459,49.65090726,136.19,4,7,1.92916,3.0801,1.50325,2.5613,4
77,Speed,80,3,0.382399459,29.69770297,69.82,5,8,2.56615,3.9573,1.559666667,1.789,3
78,Speed,80,3,0.382399459,14.99015801,41.04,5,8,2.24645,3.2282,1.331833333,1.5144,3
79,Speed,80,3,0.382399459,26.89233996,68.83,5,9,2.1913,3.5361,1.7447,1.996,3
80,Speed,80,3,0.382399459,46.89144208,113.74,6.666666667,14,3.003933333,5.1476,1.5839,1.9942,2
81,Speed,80,3,0.382399459,35.30687636,106.26,5,8,2.20435,3.6632,1.9441,2.4056,3
82,Speed,80,3,0.382399459,20.62651111,44.85,4,6,1.7289,2.7268,1.32585,1.4455,4
83,Speed,80,3,0.382399459,20.16328165,46.65,6.666666667,13,2.693666667,4.4915,1.37595,1.3766,2
84,Speed,80,3,0.382399459,33.6416,97.66,5,9,2.785175,4.7321,1.786833333,2.1277,3
85,Speed,80,3,0.382399459,37.8660217,92.97,5,8,2.9484,4.6908,1.560133333,1.7875,3
86,Speed,80,3,0.382399459,16.65791667,75.88,5,7,1.92315,3.1051,1.125533333,1.3084,3
87,Speed,80,3,0.382399459,27.15517172,80.24,5,7,2.466125,3.7804,1.720433333,2.0639,3
88,Speed,80,3,0.382399459,27.52385167,65.85,5,11,1.95305,4.0686,1.834433333,2.1323,3
89,Speed,80,3,0.382399459,32.18517778,63.67,5,8,2.196375,3.178,1.674833333,1.9948,3
90,Speed,80,3,0.382399459,25.68859524,60.17,5,7,2.121425,3.0548,1.2643,1.5853,3
91,Speed,80,3,0.382399459,26.48090517,61.33,4,8,1.70876,3.3076,1.618625,1.8576,4
92,Speed,80,3,0.382399459,21.40870259,76.19,4,7,1.95814,3.4966,1.410825,1.6492,4
93,Speed,80,3,0.382399459,27.11788372,63.66,5,7,2.103125,3.2049,1.5606,2.0614,3
94,Speed,80,3,0.382399459,21.26787449,59.76,5,8,2.5523,3.7528,1.377933333,1.5156,3
95,Speed,80,3,0.382399459,31.2497343,93.34,6.666666667,10,2.826466667,4.3875,1.8236,2.0627,2
96,Speed,80,3,0.382399459,25.33226453,86.21,6.666666667,12,3.612,6.9237,1.34345,1.4459,2
107,Accuracy,80,3,0.387901155,25.43588764,75.51,4,6,2.2784,2.5944,6.974025,11.3053,4
108,Accuracy,80,3,0.387901155,21.96819005,53.1,4,6,1.91302,2.4521,4.630575,6.6522,4
109,Accuracy,80,3,0.387901155,30.11372043,68.51,10,12,4.4139,5.4764,6.1669,6.1669,1
110,Accuracy,80,3,0.387901155,28.40885584,59.46,5,7,2.559125,2.998,10.10693333,18.7055,3
111,Accuracy,80,3,0.387901155,35.80825444,134.35,5,8,2.178425,3.6875,6.8436,14.838,3
112,Accuracy,80,3,0.387901155,29.29332209,55.56,4,6,1.80808,2.9001,3.566175,5.2756,4
113,Accuracy,80,3,0.387901155,34.50253353,76.24,5,7,2.516,3.9546,5.553466667,8.9116,3
114,Accuracy,80,3,0.387901155,35.94089928,90.96,5,7,2.23415,3.6289,3.957166667,4.5271,3
115,Accuracy,80,3,0.387901155,32.09372828,75.39,4,8,1.85758,3.2316,4.2009,5.8932,4
116,Accuracy,80,3,0.387901155,25.75933022,77.12,4,8,2.27366,3.4077,2.72985,3.7045,4
117,Accuracy,80,3,0.387901155,26.78337571,64.17,4,5,1.98304,2.6768,4.867275,6.3713,4
118,Accuracy,80,3,0.387901155,27.19882253,56.98,5,6,2.484,3.076,3.729,5.1434,3
119,Accuracy,80,3,0.387901155,31.26275256,76.53,5,6,2.5472,2.9695,5.716266667,8.1615,3
120,Accuracy,80,3,0.387901155,30.09030303,66.17,6.666666667,8,2.8264,3.6575,4.53075,4.8731,2
121,Accuracy,80,3,0.387901155,16.72745645,58.83,5,7,2.540775,3.0801,3.226566667,3.7716,3
122,Accuracy,80,3,0.387901155,31.45457851,64.83,5,9,2.2679,3.6854,5.0528,6.9241,3
123,Accuracy,80,3,0.387901155,31.77960057,92.17,2.857142857,4,1.497157143,2.243,2.87085,4.3892,6
124,Accuracy,80,3,0.387901155,37.24322702,72.95,4,7,1.6639,2.678,2.97475,3.9992,4
125,Accuracy,80,3,0.387901155,28.29462867,74.03,4,6,1.60918,2.6808,3.9464,5.6946,4
126,Accuracy,80,3,0.387901155,35.97485337,120.29,4,7,1.86328,3.5778,4.817225,7.4689,4
17,Accuracy,120,5,0.387901155,44.96752727,117.04,5,6,2.39825,2.8008,3.619733333,4.5277,3
18,Accuracy,120,5,0.387901155,40.62600423,99.78,5,7,2.40975,3.5588,1.514133333,2.2671,3
19,Accuracy,120,5,0.387901155,52.60582792,146.94,5,8,2.72865,3.2322,3.7453,5.3232,3
20,Accuracy,120,5,0.387901155,57.69917557,122.18,6.666666667,8,3.369766667,4.3063,8.2758,11.0064,2
21,Accuracy,120,5,0.387901155,59.29520394,147.23,5,7,2.603375,3.5024,6.566433333,9.4018,3
22,Accuracy,120,5,0.387901155,76.05794072,158.11,4,9,2.059,3.6121,3.690325,8.3955,4
23,Accuracy,120,5,0.387901155,57.66248748,117.5,4,8,1.91354,3.2067,3.454125,5.9942,4
24,Accuracy,120,5,0.387901155,38.38323194,85.85,4,7,1.78862,2.5795,2.5756,3.7976,4
25,Accuracy,120,5,0.387901155,63.61998342,130.6,6.666666667,11,2.935966667,4.799,8.64915,16.2718,2
26,Accuracy,120,5,0.387901155,62.33320611,122.35,5,6,2.3773,2.8493,6.029166667,11.737,3
27,Accuracy,120,5,0.387901155,46.40545624,104.71,6.666666667,7,2.901566667,4.0327,6.0181,10.0631,2
28,Accuracy,120,5,0.387901155,58.60459119,128.8,10,12,4.3996,5.3496,7.8275,7.8275,1
29,Accuracy,120,5,0.387901155,62.73476431,128,6.666666667,9,3.0766,4.4343,7.33185,7.7321,2
30,Accuracy,120,5,0.387901155,41.73951737,89.69,5,9,2.3274,3.3604,2.9202,4.8886,3
31,Accuracy,120,5,0.387901155,51.6701636,122.51,6.666666667,8,3.241,4.7764,2.7777,3.3581,2
32,Accuracy,120,5,0.387901155,72.61224638,144.53,10,10,3.9001,4.3189,5.8322,5.8322,1
33,Accuracy,120,5,0.387901155,55.24959083,114.87,5,8,2.222,2.6082,5.682133333,6.7151,3
34,Accuracy,120,5,0.387901155,67.95875676,134.82,6.666666667,11,3.057766667,5.0881,6.1697,6.4234,2
35,Accuracy,120,5,0.387901155,37.66210421,116.27,6.666666667,11,2.7779,4.1605,5.19115,5.5665,2
36,Accuracy,120,5,0.387901155,50.1163964,109.78,6.666666667,9,3.578233333,4.2809,7.7071,12.3482,2
47,Accuracy,80,5,0.387901155,50.31409615,144.4,3.333333333,6,1.8332,2.7005,7.8915,15.4822,5
48,Accuracy,80,5,0.387901155,32.69735897,94.81,5,6,2.1469,2.3987,9.388733333,20.4141,3
49,Accuracy,80,5,0.387901155,49.30120619,149.36,6.666666667,11,2.677666667,4.8492,21.3455,36.6436,2
50,Accuracy,80,5,0.387901155,37.94992416,105.2,4,6,1.90744,2.2723,8.8584,24.5274,4
51,Accuracy,80,5,0.387901155,63.7886875,126.96,6.666666667,9,2.726966667,3.4791,15.2608,24.7994,2
52,Accuracy,80,5,0.387901155,56.75804154,192.01,5,10,2.4416,3.9644,5.823233333,9.728,3
53,Accuracy,80,5,0.387901155,46.79230444,137.14,4,7,1.96842,2.8972,8.98985,20.2683,4
54,Accuracy,80,5,0.387901155,47.9283,143.22,5,8,2.62165,4.2123,5.828466667,7.746,3
55,Accuracy,80,5,0.387901155,42.40985047,117.83,6.666666667,8,3.0348,3.7815,5.03285,5.06,2
56,Accuracy,80,5,0.387901155,45.24087477,126.97,2.857142857,4,1.4045,1.7361,7.55015,12.8134,6
57,Accuracy,80,5,0.387901155,37.80527339,95.78,4,6,2.23168,3.882,6.2034,11.2361,4
58,Accuracy,80,5,0.387901155,41.89219035,133.67,5,5,2.294425,2.6761,8.8628,11.3797,3
59,Accuracy,80,5,0.387901155,50.32015254,108.19,6.666666667,8,3.267566667,3.9858,5.96295,6.4411,2
60,Accuracy,80,5,0.387901155,54.35139831,157.59,10,13,4.01425,5.4566,8.7698,8.7698,1
61,Accuracy,80,5,0.387901155,45.23411429,126.2,5,6,2.226675,2.6991,11.21926667,18.3108,3
62,Accuracy,80,5,0.387901155,81.53534296,169.9,10,11,4.80015,5.6954,10.0502,10.0502,1
63,Accuracy,80,5,0.387901155,37.12747588,87.42,5,9,2.277975,3.4284,5.3038,6.9917,3
64,Accuracy,80,5,0.387901155,41.19792683,106.17,5,11,2.221625,4.3365,10.02543333,17.4626,3
65,Accuracy,80,5,0.387901155,36.0198743,107.29,5,7,2.692025,4.0561,6.007033333,8.6377,3
66,Accuracy,80,5,0.387901155,42.12521295,122.24,5,8,2.460175,3.8379,3.8189,5.414,3
77,Accuracy,120,3,0.387901155,22.04259003,53.25,4,7,1.9798,3.0009,5.436625,10.9442,4
78,Accuracy,120,3,0.387901155,32.49990253,94.91,6.666666667,9,2.726833333,2.9522,5.91265,8.0301,2
79,Accuracy,120,3,0.387901155,38.10198664,90.89,6.666666667,10,3.219166667,4.3891,7.0309,10.122,2
80,Accuracy,120,3,0.387901155,46.67958466,112.52,5,8,2.261525,3.8646,6.103566667,8.899,3
81,Accuracy,120,3,0.387901155,43.94054313,94.47,5,6,2.134525,2.2761,6.270466667,11.6616,3
82,Accuracy,120,3,0.387901155,27.06060662,73.88,5,8,2.33365,4.0081,3.7979,3.9466,3
83,Accuracy,120,3,0.387901155,25.62638149,57.22,5,7,2.151725,2.7436,8.3636,14.584,3
84,Accuracy,120,3,0.387901155,19.00578244,43.78,5,8,2.36045,4.1113,2.921333333,4.2313,3
85,Accuracy,120,3,0.387901155,25.28739326,54.23,6.666666667,7,2.727433333,2.8347,3.43015,4.3048,2
86,Accuracy,120,3,0.387901155,44.76376221,125.51,5,9,2.4033,3.861,4.941266667,5.7667,3
87,Accuracy,120,3,0.387901155,30.04949343,77.73,5,6,2.4792,3.5313,2.681133333,4.3113,3
88,Accuracy,120,3,0.387901155,41.33415638,73.42,5,9,2.3266,3.3616,2.122133333,2.6336,3
89,Accuracy,120,3,0.387901155,40.14723519,108.61,6.666666667,9,3.2621,4.2172,5.14505,5.5469,2
90,Accuracy,120,3,0.387901155,28.63652027,55.98,5,7,2.247075,3.3334,5.084066667,9.5556,3
91,Accuracy,120,3,0.387901155,47.88401099,87.74,5,8,2.479925,3.5067,3.357933333,4.0111,3
92,Accuracy,120,3,0.387901155,37.46342342,96.55,6.666666667,11,2.644,4.4928,3.76005,6.343,2
93,Accuracy,120,3,0.387901155,31.85416667,70.23,6.666666667,11,3.0774,5.1667,2.74185,4.5285,2
94,Accuracy,120,3,0.387901155,32.70083333,92.4,10,11,3.991,4.4105,3.2877,3.2877,1
95,Accuracy,120,3,0.387901155,31.08234542,72.73,6.666666667,7,3.273233333,3.655,2.267,2.9226,2
96,Accuracy,120,3,0.387901155,45.35833935,99.67,6.666666667,10,2.997233333,4.5162,6.27615,10.7962,2
107,Accuracy,120,3,0.254892354,23.10017544,59.37,5,8,1.436175,2.3786,0.7124,0.8099,3
108,Accuracy,120,3,0.254892354,23.46177606,61.38,10,12,2.8756,3.1868,0.5184,0.5184,1
109,Accuracy,120,3,0.254892354,40.31196226,76.02,6.666666667,11,1.811366667,3.0486,0.8817,1.1737,2
110,Accuracy,120,3,0.254892354,40.04102564,81.28,5,11,1.391475,3.5986,0.614366667,0.7351,3
111,Accuracy,120,3,0.254892354,33.57873646,92.48,5,9,1.372875,3.0668,0.759966667,1.1723,3
112,Accuracy,120,3,0.254892354,45.99480427,84.13,4,6,1.12032,1.6954,0.53535,0.5901,4
113,Accuracy,120,3,0.254892354,19.71403333,46.89,5,8,1.5546,2.3545,0.614766667,0.6628,3
114,Accuracy,120,3,0.254892354,21.68812274,54.41,6.666666667,9,1.9775,2.8664,0.5895,0.662,2
115,Accuracy,120,3,0.254892354,32.18258993,73.97,10,11,3.0805,3.1689,0.591,0.591,1
116,Accuracy,120,3,0.254892354,21.22539419,47.59,20,20,5.4975,5.4975,0,0,0
117,Accuracy,120,3,0.254892354,59.42632411,100.68,20,20,5.8205,5.8205,0,0,0
118,Accuracy,120,3,0.254892354,32.6641048,64.03,20,20,5.2216,5.2216,0,0,0
119,Accuracy,120,3,0.254892354,25.87004255,43.55,20,20,5.3721,5.3721,0,0,0
