;Radius;Noise;IKINumber;MeanDeviation;MaxDeviation;MeanNrDigits;MaxNrDigits;MeanTimeTypingWindow;MaxTimeTypingWindow;MeanTrackingTime;MaxTrackingTime;TrackingWindowVisitCounter;TrialNumber;distance;prediction;label;is_test;SubjectNr;TrialNumber;Block;Score
1432;120;5;0.442727895;361.888;116.85;3.333.333.333;5;184.305;2.471;18.742.599.999.999.900;24.835;5;89;-0.9997157560786792;Accuracy;Accuracy;FALSE;206;89;3;0.13
1433;120;5;0.442727895;4.929.802.013;137.44;2.857.142.857;5;1.508.928.571;2.325;17.487;24.203;6;90;-0.08029937198459325;Accuracy;Accuracy;FALSE;206;90;3;-0.2
1434;120;5;0.442727895;3.799.053.254;85.32;4.0;6;20.251.200.000.000.000;28.025;135.875;16.892;4;91;-0.571124149897288;Accuracy;Accuracy;FALSE;206;91;3;0.143
1435;120;5;0.442727895;459.423.689;122.7;3.333.333.333;6;1.700.533.333;28.028;17.015;21.277;5;92;-0.2942881589353149;Accuracy;Accuracy;FALSE;206;92;4;0.071
1436;120;5;0.442727895;3.904.458.824;112.21;2.5;5;12.929.625;22.458;1.561.328.571;27.826;7;93;-0.8170873868777088;Accuracy;Accuracy;FALSE;206;93;4;0.139
1437;120;5;0.442727895;3.686.210.191;116.74;3.333.333.333;4;14.844.333.330.000.000;21.958;126.206;16.865;5;94;-0.8578394582533461;Accuracy;Accuracy;FALSE;206;94;4;0.143
1438;120;5;0.442727895;4.318.703.364;104.02;2.857.142.857;6;1.787.771.429;22.625;16.856.333.330.000.000;21.966;6;95;-0.22354449295184275;Accuracy;Accuracy;FALSE;206;95;4;0.139
1439;120;5;0.442727895;2.948.497.731;82.61;2.857.142.857;4;18.840.571.430.000.000;31.417;137.015;17.615;6;96;-0.3723198161914082;Accuracy;Accuracy;TRUE;206;96;4;0.119
1440;80;3;0.403017105;2.420.928.571;53.02;6.666.666.667;8;36.703;43.092;0.76125;0.8308;2;107;-0.16309516951421388;Accuracy;Accuracy;FALSE;207;107;1;0.135
1441;80;3;0.403017105;56.786.455.700.000.000;108.19;6.666.666.667;11;3.261;52.422;203.065;22.019;2;108;0.3627713745309692;Speed;Accuracy;FALSE;207;108;1;-0.2
1442;80;3;0.403017105;27.504.747.899.999.900;59.68;5.0;7;247.705;36.042;1.468.966.667;17.886;3;109;-0.7445481451730854;Accuracy;Accuracy;FALSE;207;109;1;0.144
1443;80;3;0.403017105;2.803.393.593;53.92;5.0;7;232.905;33.308;0.975733333;11.032;3;110;-0.9999410246834172;Accuracy;Accuracy;FALSE;207;110;1;0.145
1444;80;3;0.403017105;2.385.825;53.87;5.0;6;26.842;36.294;14.696.333.330.000.000;22.027;3;111;-0.8982104245132086;Accuracy;Accuracy;FALSE;207;111;1;0.143
1445;80;3;0.403017105;2.973.322.981;67.89;5.0;7;24.845;32.036;13.769.666.669.999.900;1.72;3;112;-0.4920442463226363;Accuracy;Accuracy;FALSE;207;112;2;0.144
1446;80;3;0.403017105;3.438.859.615;76.41;5.0;7;26.207;3.679;17.419.666.669.999.900;19.929;3;113;0.06961504309306099;Speed;Accuracy;FALSE;207;113;2;0.143
1447;80;3;0.403017105;2.189.758.547;90.46;5.0;7;24.023;34.303;15.376;24.746;3;114;0.2055207981008108;Speed;Accuracy;FALSE;207;114;2;0.008
1448;80;3;0.403017105;2.447.565.543;50.6;5.0;8;27.419;44.358;15.828;19.274;3;115;-0.8649911234318365;Accuracy;Accuracy;FALSE;207;115;2;0.133
1449;80;3;0.403017105;4.229.444.223;99.84;6.666.666.667;8;3.362.266.667;38.877;25.101;37.107;2;116;-0.9999114159837669;Accuracy;Accuracy;FALSE;207;116;2;-0.2
1450;80;3;0.403017105;2.765.167.862;72.47;4.0;5;270.874;33.717;2.201.175;28.176;4;117;-0.7740596536564771;Accuracy;Accuracy;FALSE;207;117;3;0.139
1451;80;3;0.403017105;22.086.779.999.999.900;58.56;4.0;4;196.786;23.421;151.535;18.586;4;118;-11.758.306.961.178.500;Accuracy;Accuracy;FALSE;207;118;3;0.143
1452;80;3;0.403017105;2.229.164.835;74.6;5.0;6;2.881.725;38.276;1.538.666.667;19.262;3;119;-0.7008374170929427;Accuracy;Accuracy;TRUE;207;119;3;0.132
1453;80;3;0.403017105;3.161.554.475;74.69;5.0;7;25.723;3.63;17.639.666.669.999.900;19.917;3;120;-0.10696063630724717;Accuracy;Accuracy;FALSE;207;120;3;0.143
1454;80;3;0.403017105;2.074.761.468;48.76;5.0;6;276.665;34.759;1.744.566.667;24.753;3;121;-0.9999269056205063;Accuracy;Accuracy;FALSE;207;121;3;0.142
1455;80;3;0.403017105;2.164.786.389;49.85;5.0;6;267.825;32.019;17.194.666.669.999.900;19.239;3;122;-10.876.490.272.815.300;Accuracy;Accuracy;FALSE;207;122;4;0.143
1456;80;3;0.403017105;2.304.926.587;53.32;5.0;6;2.421.725;32.044;2.089;27.468;3;123;-12.380.426.497.297.600;Accuracy;Accuracy;FALSE;207;123;4;0.143
1457;80;3;0.403017105;3.595.495.164;80.47;5.0;7;2.571.625;31.289;1.834.233.333;21.305;3;124;-0.24648206586590982;Accuracy;Accuracy;FALSE;207;124;4;0.09
1458;80;3;0.403017105;54.606.752;137.24;5.0;8;305.275;46.817;2.536;35.673;3;125;-0.41073925098248115;Accuracy;Accuracy;FALSE;207;125;4;-0.2
1459;80;3;0.403017105;2.118.428.854;57.12;4.0;5;197.386;28.478;1.428.425;17.183;4;126;-0.9143959671669742;Accuracy;Accuracy;FALSE;207;126;4;0.143
1460;120;5;0.403017105;4.124.214.602;104.7;5.0;7;2.622.275;36.055;0.17800000000000002;0.2261;3;17;17.577.179.449.906.200;Speed;Accuracy;FALSE;207;17;1;0.146
1461;120;5;0.403017105;7.471.793.388;170.42;5.0;11;2.679.425;42.367;0.7357;17.587;3;18;-0.4123435256020734;Accuracy;Accuracy;FALSE;207;18;1;-0.2
1462;120;5;0.403017105;5.718.609.215;112.98;4.0;5;23.645.400.000.000.000;30.989;1.577.225;21.242;4;19;-0.46284554925525556;Accuracy;Accuracy;FALSE;207;19;1;0.141
1463;120;5;0.403017105;6.829.639.442;148.42;5.0;6;2.687.025;33.375;1.345.933.333;15.408;3;20;0.7159004492243043;Speed;Accuracy;FALSE;207;20;1;-0.2
1464;120;5;0.403017105;5.893.812.606;123.68;4.0;5;250.778;33.982;1.302.825;2.051;4;21;-0.006409990670997012;Accuracy;Accuracy;FALSE;207;21;1;0.075
1465;120;5;0.403017105;742.655.298;156.26;4.0;6;26.842.599.999.999.900;46.302;0.736225;11.748;4;22;0.3331586580699255;Speed;Accuracy;FALSE;207;22;2;-0.2
1466;120;5;0.403017105;613.972.496;129.45;3.333.333.333;5;210.875;28.451;137.964;21.229;5;23;-0.4257345791199021;Accuracy;Accuracy;FALSE;207;23;2;-0.049
1467;120;5;0.403017105;6.147.537.911;165.51;2.857.142.857;5;19.516.142.859.999.900;28.406;1.464.183.333;31.259;6;24;11.511.083.527.208.000;Speed;Accuracy;FALSE;207;24;2;-0.2
1468;120;5;0.403017105;3.872.892.027;88.39;3.333.333.333;4;2.021.683.333;25.924;129.158;27.803;5;25;-1.130.787.180.151.100;Accuracy;Accuracy;FALSE;207;25;2;0.141
1469;120;5;0.403017105;4.281.873.786;84.26;4.0;6;198.996;24.028;1.796.675;24.169;4;26;-12.817.310.538.104.700;Accuracy;Accuracy;FALSE;207;26;2;0.142
1470;120;5;0.403017105;3.888.431.304;103.49;4.0;5;233.454;30.989;1.484.825;26.359;4;27;0.5306328726095254;Speed;Accuracy;FALSE;207;27;3;0.142
1471;120;5;0.403017105;5.352.179.577;122.8;4.0;7;219.902;31.799;1.885.825;22.693;4;28;0.06114134278907024;Speed;Accuracy;FALSE;207;28;3;0.082
1472;120;5;0.403017105;5.140.301.818;175.25;4.0;5;219.904;27.979;164.655;21.966;4;29;-0.9826928393463528;Accuracy;Accuracy;TRUE;207;29;3;-0.058
1473;120;5;0.403017105;7.270.110.057;135.55;4.0;6;217.394;32.757;119.335;1.396;4;30;0.06992138457672337;Speed;Accuracy;FALSE;207;30;3;-0.017
1474;120;5;0.403017105;6.527.842.105;137.8;4.0;6;2.299;27.013;1.504.525;21.263;4;31;0.11563500809162897;Speed;Accuracy;FALSE;207;31;3;-0.188
1475;120;5;0.403017105;7.560.241.525;119.91;5.0;7;2.522.775;32.301;1.101.766.667;13.227;3;32;-10.001.047.127.475.100;Accuracy;Accuracy;FALSE;207;32;4;0.144
1476;120;5;0.403017105;5.349.417.279;113.78;4.0;7;21.493.599.999.999.900;26.304;1.595.375;27.099;4;33;-0.7280300483246819;Accuracy;Accuracy;FALSE;207;33;4;0.142
1477;120;5;0.403017105;6.360.931.567;146.73;4.0;6;18.388.400.000.000.000;23.254;106.595;15.405;4;34;0.780315973683693;Speed;Accuracy;FALSE;207;34;4;-0.2
1478;120;5;0.403017105;4.871.864.865;115.17;2.857.142.857;5;1.593.528.571;2.347;3.280.833.333;70.228;6;35;-31.345.364.062.261.700;Accuracy;Accuracy;FALSE;207;35;4;0.134
1479;120;5;0.403017105;4.726.351.515;103.93;4.0;5;201.444;25.183;1.157.025;15.406;4;36;-0.22071357057672125;Accuracy;Accuracy;FALSE;207;36;4;0.133
1480;80;5;0.403017105;3.943.696.921;86.3;3.333.333.333;5;19.842.166.669.999.900;28.184;151.502;17.882;5;47;0.081388089990592;Speed;Accuracy;FALSE;207;47;1;-0.008
1481;80;5;0.403017105;3.000.462.995;79.47;3.333.333.333;6;18.129.166.669.999.900;27.302;15.967.799.999.999.900;17.209.999.999.999.900;5;48;-0.040641757720029204;Accuracy;Accuracy;FALSE;207;48;1;0.131
1482;80;5;0.403017105;3.745.942.308;91.84;4.0;5;20.590.200.000.000.000;26.782;1.393.925;17.876;4;49;0.13279447309731884;Speed;Accuracy;FALSE;207;49;1;0.073
1483;80;5;0.403017105;5.770.335.907;132.54;4.0;5;1.829;21.699;2.210.775;30.389;4;50;-10.002.621.384.778.100;Accuracy;Accuracy;FALSE;207;50;1;-0.2
1484;80;5;0.403017105;4.209.088.608;104.61;5.0;7;235.935;26.985;16.065.333.330.000.000;19.261;3;51;0.6585377702682363;Speed;Accuracy;FALSE;207;51;1;-0.2
1485;80;5;0.403017105;37.998.125;110.65;4.0;5;21.887;25.467;1.618.075;2.611;4;52;0.3864870024552812;Speed;Accuracy;FALSE;207;52;2;0.029
1486;80;5;0.403017105;31.414.398.499.999.900;80.97;4.0;5;19.240.400.000.000.000;21.488;20.636;25.452;4;53;-0.9227550928587375;Accuracy;Accuracy;FALSE;207;53;2;0.086
1487;80;5;0.403017105;4.870.576.125;139.97;3.333.333.333;4;1.763.133.333;22.453;17.221;26.109;5;54;-0.97073520165938;Accuracy;Accuracy;FALSE;207;54;2;-0.2
1488;80;5;0.403017105;5.098.894.097;97.94;2.857.142.857;4;1.635.385.714;24.235;1.023.666.667;13.776;6;55;-0.3213523052387103;Accuracy;Accuracy;FALSE;207;55;2;-0.2
1489;80;5;0.403017105;4.273.038.306;118.46;4.0;6;19.297.400.000.000.000;23.301;1.600.775;28.161;4;56;0.32767575585403586;Speed;Accuracy;FALSE;207;56;2;-0.2
1490;80;5;0.403017105;3.878.334.694;94.89;4.0;6;19.541.400.000.000.000;30.251;12.401;16.498;4;57;0.7397664382928225;Speed;Accuracy;FALSE;207;57;3;0.035
1491;80;5;0.403017105;40.495.045.700.000.000;100.87;4.0;6;211.916;29.530.000.000.000.000;1.635.275;19.975;4;58;0.5557915913388808;Speed;Accuracy;FALSE;207;58;3;-0.08
1492;80;5;0.403017105;4.226.840.668;114.85;2.857.142.857;4;1.747.171.429;24.374;15.884;22.017;6;59;-0.175766787118934;Accuracy;Accuracy;TRUE;207;59;3;-0.2
1493;80;5;0.403017105;5.371.172.414;146.37;3.333.333.333;6;192.575;35.748;160.214;24.988;5;60;0.33563651920529636;Speed;Accuracy;FALSE;207;60;3;-0.2
1494;80;5;0.403017105;4.834.985.348;138.43;2.857.142.857;4;14.798.142.859.999.900;21.669;114.945;14.463;6;61;-0.9214980642280859;Accuracy;Accuracy;FALSE;207;61;3;-0.2
1495;80;5;0.403017105;2.640.178.295;76.87;2.5;4;15.236;21.953;1.339.128.571;21.998;7;62;-10.001.311.586.394.500;Accuracy;Accuracy;FALSE;207;62;4;0.129
1496;80;5;0.403017105;4.586.166.667;100.26;2.857.142.857;3;1.574.457.143;19.315;1.595.283.333;24.748;6;63;-17.174.740.900.975.600;Accuracy;Accuracy;FALSE;207;63;4;-0.2
1497;80;5;0.403017105;5.325.710.294;103.67;2.857.142.857;3;1.757.128.571;2.296;1.927.183.333;27.494;6;64;-10.000.260.572.615.700;Accuracy;Accuracy;FALSE;207;64;4;-0.2
1498;80;5;0.403017105;4.162.182.432;107.91;3.333.333.333;5;18.499.166.669.999.900;28.728;16.391.799.999.999.900;21.338;5;65;0.3109788550110012;Speed;Accuracy;FALSE;207;65;4;-0.2
1499;80;5;0.403017105;3.652.376.378;103.04;2.5;3;14.301.125;22.447;14.073.285.709.999.900;24.073;7;66;-0.7372094768778469;Accuracy;Accuracy;FALSE;207;66;4;-0.031
1500;120;3;0.403017105;4.129.178.571;71.91;4.0;5;220.972;26.494;0.6461;0.7369;4;77;-18.523.405.016.374.700;Accuracy;Accuracy;FALSE;207;77;1;0.144
1501;120;3;0.403017105;5.881.814.645;111.76;10.0;11;471.305;54.974;2.779;2.779;1;78;-0.006626082838106284;Accuracy;Accuracy;FALSE;207;78;1;0.145
1502;120;3;0.403017105;2.246.323.232;68.35;6.666.666.667;9;2.878.366.667;38.375;110.225;13.214;2;79;-1.121.778.857.238.190;Accuracy;Accuracy;FALSE;207;79;1;0.146
1503;120;3;0.403017105;339.796.468;77.01;6.666.666.667;10;3.344.866.667;43.412;102.965;13.225;2;80;-0.7710310231534064;Accuracy;Accuracy;FALSE;207;80;1;0.145
1504;120;3;0.403017105;5.817.914.201;142.03;10.0;13;38.393;48.178;0.5905;0.5905;1;81;-0.8188063307741258;Accuracy;Accuracy;FALSE;207;81;1;-0.2
1505;120;3;0.403017105;5.492.161.926;91.65;5.0;9;2.398.275;35.151;1.199.966.667;16.137;3;82;-0.041085594051748386;Accuracy;Accuracy;FALSE;207;82;2;0.144
1506;120;3;0.403017105;3.581.642.308;72.15;5.0;7;27.971;34.985;1.149.966.667;13.212;3;83;-15.456.182.167.628.500;Accuracy;Accuracy;FALSE;207;83;2;0.143
1507;120;3;0.403017105;2.998.997.613;81.59;6.666.666.667;9;3.110.633.333;42.601;0.81175;0.8121;2;84;-12.259.424.678.918.200;Accuracy;Accuracy;FALSE;207;84;2;0.146
1508;120;3;0.403017105;249.594.686;53.06;6.666.666.667;8;2.903.266.667;31.310.000.000.000.000;154.045;1.905;2;85;-16.645.241.773.832.300;Accuracy;Accuracy;FALSE;207;85;2;0.145
1509;120;3;0.403017105;3.813.773.869;63.57;6.666.666.667;9;2.853.066.667;40.579;113.865;11.755;2;86;-14.028.804.535.933.300;Accuracy;Accuracy;FALSE;207;86;2;0.146
1510;120;3;0.403017105;4.296.820.313;89.2;6.666.666.667;9;2.744.633.333;40.415;11.379;12.473;2;87;-0.8931455567666914;Accuracy;Accuracy;FALSE;207;87;3;0.146
1511;120;3;0.403017105;2.851.906.863;83.3;6.666.666.667;7;2.828.533.333;31.296;165.025;18.319;2;88;-2.419.775.304.201.000;Accuracy;Accuracy;FALSE;207;88;3;0.145
1512;120;3;0.403017105;3.448.807.554;72.1;6.666.666.667;7;4.038.633.333;4.796;16.855;20.496;2;89;-0.999660817075687;Accuracy;Accuracy;TRUE;207;89;3;0.123
1513;120;3;0.403017105;5.277.412.027;106.41;6.666.666.667;9;3.102.733.333;38.378;19.448;26.398;2;90;-0.9998525718465613;Accuracy;Accuracy;FALSE;207;90;3;0.144
1514;120;3;0.403017105;1.864.695.332;45.75;10.0;11;469.965;5.397;14.669;14.669;1;91;-0.3902877593902202;Accuracy;Accuracy;FALSE;207;91;3;0.146
1515;120;3;0.403017105;2.827.455.852;50.86;6.666.666.667;9;35.858;40.621;121.125;16.127;2;92;-1.266.203.897.146.700;Accuracy;Accuracy;FALSE;207;92;4;0.144
1516;120;3;0.403017105;3.691.751.899;59.49;10.0;13;44.033;57.577;15.388;15.388;1;93;-0.05870782311731071;Accuracy;Accuracy;FALSE;207;93;4;0.146
1517;120;3;0.403017105;34.085;66.34;6.666.666.667;12;3.580.733.333;61.055;13.933;16.116;2;94;0.7099515028668494;Speed;Accuracy;FALSE;207;94;4;0.144
1518;120;3;0.403017105;4.144.746.835;108.3;10.0;13;446.405;50.937;11.762;11.762;1;95;10.128.415.871.165.300;Speed;Accuracy;FALSE;207;95;4;0.146
1519;120;3;0.403017105;5.040.543.326;100.8;10.0;12;489.875;5.122.999.999.999.990;18.305;18.305;1;96;0.9534951314645946;Speed;Accuracy;FALSE;207;96;4;0.145
1520;120;5;0.451450497;3.082.609.977;65.0;3.333.333.333;6;1.333.883.333;24.768;134.942;20.489;5;107;-13.323.040.464.954.400;Accuracy;Accuracy;FALSE;208;107;1;0.143
1521;120;5;0.451450497;4.761.620.504;166.16;2.857.142.857;6;11.689;23.753;2.397.066.667;3.99;6;108;-10.001.336.858.731.600;Accuracy;Accuracy;TRUE;208;108;1;-0.111
1522;120;5;0.451450497;3.634.502.392;91.96;2.0;4;0.9480200000000001;16.163;17.158.333.330.000.000;37.236;9;109;-1.478.004.721.270.040;Accuracy;Accuracy;FALSE;208;109;1;0.127
1523;120;5;0.451450497;34.741.544.399.999.900;97.65;1.333.333.333;3;0.7158;16.879;1.579.328.571;28.491;14;110;-0.9996446817857579;Accuracy;Accuracy;FALSE;208;110;1;0.123
1524;120;5;0.451450497;3.100.658.635;74.91;1.176.470.588;4;0.545505882;15.951;149.828.125;30.695;16;111;-36.496.489.010.351.000;Accuracy;Accuracy;TRUE;208;111;1;0.132
1525;120;5;0.451450497;4.016.227.929;88.21;1.25;4;0.5135375;11.454;121.786;32.894;15;112;-34.921.019.946.408.700;Accuracy;Accuracy;FALSE;208;112;2;0.136
1526;120;5;0.451450497;3.787.435.101;82.08;2.222.222.222;5;1.064.055.556;25.034;1.183.725;19.771;8;113;-11.667.099.772.302.000;Accuracy;Accuracy;TRUE;208;113;2;0.131
1527;120;5;0.451450497;4.278.858.044;77.35;2.222.222.222;4;10.673.333.329.999.900;20.558;20.486.625;44.593;8;114;-2.311.403.283.877.880;Accuracy;Accuracy;FALSE;208;114;2;0.137
1528;120;5;0.451450497;4.186.396.996;90.51;2.5;4;1.055.425;16.447;0.9963285709999999;15.385;7;115;-15.886.518.039.565.300;Accuracy;Accuracy;FALSE;208;115;2;0.133
1529;120;5;0.451450497;4.433.274.376;95.35;2.5;4;10.398.125;18.974;0.7778857140000001;0.9562;7;116;-0.9997605489094011;Accuracy;Accuracy;FALSE;208;116;2;0.134
1530;120;5;0.451450497;3.800.073.852;87.1;2.5;5;1.258.675;18.948;0.684371429;1.175;7;117;-1.140.357.422.307.040;Accuracy;Accuracy;FALSE;208;117;3;0.133
1531;120;5;0.451450497;4.547.817.326;106.3;2.857.142.857;5;1.472.885.714;2.648;1.076.833.333;16.873;6;118;0.11384788868569784;Speed;Accuracy;FALSE;208;118;3;0.142
1532;120;5;0.451450497;3.758.111.617;118.67;2.857.142.857;7;1.172.671.429;27.805;0.979083333;15.378;6;119;-10.355.129.171.596.100;Accuracy;Accuracy;FALSE;208;119;3;0.144
1533;120;5;0.451450497;4.055.399.645;96.09;18.181.818.180.000.000;4;0.8142727270000001;21.734;122.462;29.951;10;120;-11.613.182.171.134.800;Accuracy;Accuracy;FALSE;208;120;3;0.139
1534;120;5;0.451450497;4.118.860.544;91.88;2.5;5;12.593.625;26.515;15.577.428.569.999.900;38.661;7;121;-1.231.300.576.433.710;Accuracy;Accuracy;FALSE;208;121;3;0.11
1535;120;5;0.451450497;4.249.103.239;86.32;2.857.142.857;5;1.305.414.286;24.248;1.224.883.333;19.743;6;122;-11.868.268.495.145.000;Accuracy;Accuracy;FALSE;208;122;4;0.142
1536;120;5;0.451450497;3.469.742.754;105.02;2.5;3;12.304.375;22.677;1.309.814.286;19.006;7;123;0.3393963997630275;Speed;Accuracy;FALSE;208;123;4;0.131
1537;120;5;0.451450497;3.063.754.348;77.06;2.857.142.857;5;11.871;18.233;11.851;20.461;6;124;-1.519.765.066.615.710;Accuracy;Accuracy;FALSE;208;124;4;0.143
1538;120;5;0.451450497;5.117.570.313;115.31;2.222.222.222;4;1.030.477.778;18.451;0.9727375;13.182;8;125;-1.170.932.569.559.000;Accuracy;Accuracy;TRUE;208;125;4;0.132
1539;120;5;0.451450497;5.992.771.167;111.07;2.857.142.857;5;11.334.428.570.000.000;18.737;1.094.266.667;19.040.000.000.000.000;6;126;-1.887.567.028.331.910;Accuracy;Accuracy;FALSE;208;126;4;0.143
1540;80;3;0.451450497;28.105.161.900.000.000;67.65;5.0;7;2.983.225;37.287;0.5096;0.5549;3;17;0.3294211307052374;Speed;Accuracy;FALSE;208;17;1;0.144
1541;80;3;0.451450497;2.364.248.352;49.33;6.666.666.667;9;34.601.666.669.999.900;4.716;0.5539999999999999;0.6225;2;18;-0.16644300190902628;Accuracy;Accuracy;TRUE;208;18;1;0.145
1542;80;3;0.451450497;2.776.164.329;50.42;6.666.666.667;9;3.469.166.667;49.876;203.815;28.167;2;19;-10.218.870.831.924.900;Accuracy;Accuracy;FALSE;208;19;1;0.143
1543;80;3;0.451450497;7.099.144.809;113.05;20.0;20;86.487;86.487;0.0;0.0;0;20;-0.9999301481211693;Accuracy;Accuracy;FALSE;208;20;1;-0.2
1544;80;3;0.451450497;4.585.338.235;75.6;2.5;10;17.449.875;51.392;0.8685285709999999;19.255;7;21;0.1358748766859451;Speed;Accuracy;TRUE;208;21;1;0.14
1545;80;3;0.451450497;2.698.842.832;61.79;4.0;6;235.928;33.529;1.448.325;17.890.000.000.000.000;4;22;-0.7358293917982527;Accuracy;Accuracy;FALSE;208;22;2;0.142
1546;80;3;0.451450497;2.324.965.974;83.15;4.0;6;21.185.400.000.000.000;31.803;1.343.775;16.524;4;23;-0.6180240042263273;Accuracy;Accuracy;TRUE;208;23;2;0.077
1547;80;3;0.451450497;2.840.569.416;52.08;5.0;7;259.175;35.056;1.310.033.333;17.888;3;24;-12.253.140.309.062.600;Accuracy;Accuracy;FALSE;208;24;2;0.144
1548;80;3;0.451450497;3.622.186.583;78.16;6.666.666.667;9;3.403.133.333;44.638;154.965;1.791;2;25;1.202.079.945.558.060;Speed;Accuracy;FALSE;208;25;2;0.144
1549;80;3;0.451450497;2.112.079.295;48.49;4.0;6;29.603;49.462;124.085;17.205;4;26;-0.6038498741727677;Accuracy;Accuracy;FALSE;208;26;2;0.13
1550;80;3;0.451450497;3.115.734.201;75.45;4.0;7;23.138.400.000.000.000;39.044;0.950575;14.473;4;27;0.6192505419510402;Speed;Accuracy;FALSE;208;27;3;0.143
1551;80;3;0.451450497;3.936.908.738;81.5;6.666.666.667;11;39.110.333.330.000.000;63.481;0.76005;1.239;2;28;3.514.109.580.559.680;Speed;Accuracy;FALSE;208;28;3;0.082
1552;80;3;0.451450497;2.771.627.273;78.82;5.0;7;2.915.725;37.525;13.314;17.884;3;29;0.24520684984367824;Speed;Accuracy;FALSE;208;29;3;0.143
1553;80;3;0.451450497;33.49;74.33;6.666.666.667;9;31.442;41.657;110.215;15.819.999.999.999.900;2;30;10.009.077.908.826.900;Speed;Accuracy;FALSE;208;30;3;0.145
1554;80;3;0.451450497;2.793.832.714;55.8;6.666.666.667;9;3.969.633.333;49.913;1.273;18.555;2;31;0.022681508104732573;Speed;Accuracy;FALSE;208;31;3;0.143
1555;80;3;0.451450497;3.005.712.121;75.08;4.0;7;27.983.599.999.999.900;58.789;1.240.325;16.507;4;32;17.772.510.815.009.800;Speed;Accuracy;FALSE;208;32;4;0.131
1556;80;3;0.451450497;2.916.022.945;76.32;5.0;6;27.778;32.742;12.175;15.816;3;33;-0.28646900377259266;Accuracy;Accuracy;FALSE;208;33;4;0.143
1557;80;3;0.451450497;1.761.871.901;47.01;10.0;10;54.867;59.173;15.856;15.856;1;34;0.06855191258467974;Speed;Accuracy;FALSE;208;34;4;0.145
1558;80;3;0.451450497;4.250.613.779;110.91;5.0;8;25.658;4.312;0.975566667;15.619.999.999.999.900;3;35;0.6926485600871503;Speed;Accuracy;TRUE;208;35;4;-0.2
1559;80;3;0.451450497;3.964.476.723;123.29;4.0;6;215.358;25.660.000.000.000.000;13.437;22.005;4;36;-0.9903127641140274;Accuracy;Accuracy;FALSE;208;36;4;-0.2
1560;120;3;0.451450497;3.151.794.271;82.42;10.0;13;43.342;56.076;19.797;19.797;1;47;0.2499440082393024;Speed;Accuracy;FALSE;208;47;1;0.146
1561;120;3;0.451450497;2.639.661.253;62.03;6.666.666.667;8;3.152.566.667;39.824;10.657;16.134;2;48;-1.434.112.871.323.110;Accuracy;Accuracy;TRUE;208;48;1;0.145
1562;120;3;0.451450497;3.522.505.618;112.58;5.0;9;2.380.075;42.219;1.223.866.667;21.251;3;49;-0.900644128954306;Accuracy;Accuracy;FALSE;208;49;1;0.144
1563;120;3;0.451450497;3.496.973.392;63.37;6.666.666.667;8;32.697;42.117;12.849;16.856;2;50;-14.317.854.912.875.200;Accuracy;Accuracy;FALSE;208;50;1;0.145
1564;120;3;0.451450497;3.029.617.711;87.55;6.666.666.667;9;33.351;47.659;1.393;21.953;2;51;-0.9998762650638765;Accuracy;Accuracy;TRUE;208;51;1;0.144
1565;120;3;0.451450497;3.463.236.253;103.08;6.666.666.667;8;3.568.866.667;46.877;14.313;21.255;2;52;-0.2611513902005894;Accuracy;Accuracy;FALSE;208;52;2;0.144
1566;120;3;0.451450497;3.066.660.422;59.7;6.666.666.667;10;31.529;46.659;0.9182;1.173;2;53;-0.8562498087476426;Accuracy;Accuracy;TRUE;208;53;2;0.145
1567;120;3;0.451450497;3.196.066.194;86.46;10.0;12;461.225;5.575;2.342;2.342;1;54;-0.11807112243180862;Accuracy;Accuracy;FALSE;208;54;2;0.145
1568;120;3;0.451450497;2.902.509.474;56.1;6.666.666.667;9;35.830.666.669.999.900;57.151;0.88365;12.488;2;55;-0.8294823083673689;Accuracy;Accuracy;FALSE;208;55;2;0.125
1569;120;3;0.451450497;3.171.820.513;54.72;6.666.666.667;8;31.444.333.330.000.000;38.374;0.9906;10.265;2;56;-18.110.573.329.900.500;Accuracy;Accuracy;FALSE;208;56;2;0.145
1570;120;3;0.451450497;3.884.294.264;87.14;10.0;11;44.631;4.542;16.105;16.105;1;57;-0.8557508660215601;Accuracy;Accuracy;FALSE;208;57;3;0.146
1571;120;3;0.451450497;28.143.848.100.000.000;56.12;6.666.666.667;9;2.902.933.333;41.863;0.8814;0.9544;2;58;-13.773.097.541.835.900;Accuracy;Accuracy;FALSE;208;58;3;0.146
1572;120;3;0.451450497;3.128.698.113;85.29;6.666.666.667;8;4.421.133.333;49.881;10.298;13.215;2;59;-0.9320352874261969;Accuracy;Accuracy;FALSE;208;59;3;0.133
1573;120;3;0.451450497;2.108.217.494;44.87;6.666.666.667;10;3.144.866.667;4.942;0.8084;10.991;2;60;-0.9999347234190038;Accuracy;Accuracy;FALSE;208;60;3;0.146
1574;120;3;0.451450497;3.629.944.282;75.14;10.0;11;387.445;48.712;15.396;15.396;1;61;-0.6458433736614294;Accuracy;Accuracy;FALSE;208;61;3;0.147
1575;120;3;0.451450497;2.752.014.151;60.07;10.0;11;49.123;49.135;0.6649;0.6649;1;62;-0.49599286325099834;Accuracy;Accuracy;FALSE;208;62;4;0.146
1576;120;3;0.451450497;4.093.805.353;86.53;10.0;11;453.885;50.752;18.305;18.305;1;63;-0.2875073216823777;Accuracy;Accuracy;FALSE;208;63;4;0.136
